id_date,id_produit,id_client,id_region,id_livreur,quantite_vendue,montant_ht,montant_ttc,cout_livraison,delai_livraison_jours,remise_pct,statut_commande
20240426,27,6096,9,38,4,1122.8,1347.36,44.71,,0.0,annulé
20241227,2,1605,7,20,3,38289.69,45947.63,40.39,,15.0,en_cours
20240131,19,2537,1,46,2,730.1,876.12,63.18,,0.0,retourné
20230602,17,5920,4,30,4,3719.08,4462.9,34.2,,0.0,livré
20230419,1,4502,1,17,3,38550.6,46260.72,31.59,,0.0,en_cours
20230212,33,4725,13,51,1,146.44,175.73,57.17,,15.0,annulé
20220530,16,6619,4,17,1,8498.92,10198.7,32.71,,0.0,en_cours
20230322,6,2169,1,9,5,78997.3,94796.76,53.97,2.0,0.0,livré
20240919,18,6492,1,24,5,4412.35,5294.82,17.51,7.0,15.0,livré
20230411,9,2885,13,1,5,63171.35,75805.62,47.38,,0.0,en_cours
20240315,27,2072,1,36,4,862.92,1035.5,27.75,,20.0,en_cours
20240318,30,6762,7,31,1,158.89,190.67,29.35,,0.0,en_cours
20230723,18,146,10,16,5,4559.8,5471.76,35.43,,10.0,annulé
20220222,13,4578,13,4,3,2755.5,3306.6,64.75,,20.0,retourné
20240424,5,7248,14,2,5,45303.0,54363.6,52.99,,15.0,en_cours
20241221,18,4799,13,24,1,781.4,937.68,53.87,,15.0,en_cours
20220731,21,6391,16,19,5,2718.65,3262.38,46.22,,20.0,retourné
20241206,13,1557,10,27,2,1726.66,2071.99,74.54,,5.0,livré
20231202,19,5223,4,43,4,1285.52,1542.62,19.66,,0.0,en_cours
20240119,24,3810,1,22,4,4849.76,5819.71,50.89,1.0,10.0,livré
20231201,34,2074,7,2,5,871.65,1045.98,25.5,,10.0,annulé
20230518,21,7173,2,3,5,3289.2,3947.04,77.58,1.0,5.0,livré
20230508,10,4288,10,18,2,17889.66,21467.59,26.17,6.0,5.0,livré
20230207,17,3464,1,36,3,2378.1,2853.72,71.26,,0.0,annulé
20220623,32,7391,2,51,1,88.87,106.64,45.84,,0.0,retourné
20221012,30,5647,10,17,1,136.49,163.79,76.88,,0.0,annulé
20230905,35,5707,4,38,5,663.65,796.38,62.34,,0.0,retourné
20220703,35,3271,13,48,2,262.88,315.46,29.2,,0.0,annulé
20230507,34,5698,7,17,1,162.26,194.71,43.85,123.0,10.0,livré
20221028,28,3939,9,36,1,445.41,534.49,23.33,,5.0,annulé
20231208,12,1103,16,28,2,2613.22,3135.86,67.56,,20.0,retourné
20230814,6,290,4,22,1,12778.98,15334.78,56.34,,10.0,annulé
20240519,17,6025,1,18,3,2998.95,3598.74,56.13,,0.0,retourné
20220510,2,1513,4,8,5,56977.95,68373.54,24.0,,0.0,retourné
20220108,19,4326,9,51,1,384.96,461.95,55.23,,10.0,en_cours
20241221,35,2954,15,8,4,420.0,504.0,33.21,,5.0,en_cours
20240806,21,2814,1,25,1,665.35,798.42,67.91,,0.0,annulé
20220205,4,6823,1,14,2,13041.24,15649.49,39.17,,0.0,retourné
20230215,10,575,7,51,5,46939.75,56327.7,20.69,,10.0,annulé
20240901,28,4652,7,33,5,2002.15,2402.58,64.88,,10.0,retourné
20231101,31,6977,9,21,3,302.34,362.81,61.07,,0.0,annulé
20240510,6,6242,1,30,1,14769.2,17723.04,21.7,,0.0,annulé
20230806,20,1136,7,49,3,1397.94,1677.53,59.5,61.0,0.0,livré
20230702,10,6939,9,32,1,9306.2,11167.44,28.09,5.0,5.0,livré
20240616,19,7458,10,51,2,767.08,920.5,73.69,1.0,0.0,livré
20221031,6,5571,14,51,3,51557.76,61869.31,47.06,,5.0,livré
20230608,16,437,13,17,3,22909.38,27491.26,25.51,,0.0,retourné
20230218,17,4741,2,39,2,1773.44,2128.13,65.2,,15.0,en_cours
20220820,11,4734,7,39,2,5832.26,6998.71,52.75,,0.0,en_cours
20220330,12,2294,2,42,1,1461.5,1753.8,28.35,66.0,0.0,livré
20220112,32,6074,14,23,3,213.3,255.96,55.71,151.0,0.0,livré
20241214,30,98,10,1,5,680.55,816.66,63.74,,5.0,annulé
20241210,12,2398,16,50,2,3359.66,4031.59,75.86,,0.0,retourné
20220626,16,5314,1,16,5,42242.05,50690.46,53.88,4.0,0.0,livré
20230731,17,3306,10,43,1,958.7,1150.44,70.46,,15.0,retourné
20230602,25,5379,15,44,3,3412.95,4095.54,70.66,,20.0,retourné
20231229,23,1858,9,51,4,5078.36,6094.03,35.76,,0.0,retourné
20240617,30,4722,1,1,2,271.2,325.44,74.99,,0.0,retourné
20220711,24,2984,16,20,3,3510.6,4212.72,31.68,,20.0,en_cours
20230915,34,2823,1,35,3,521.91,626.29,21.1,2.0,0.0,livré
20220623,7,3644,15,51,4,48033.56,57640.27,56.34,4.0,0.0,livré
20230127,19,6214,7,51,6,2303.76,2764.51,24.21,6.0,15.0,livré
20240523,25,708,9,19,4,3898.96,4678.75,74.33,,15.0,en_cours
20240810,23,1225,2,8,2,2787.66,3345.19,41.1,4.0,0.0,livré
20220110,7,6994,10,34,3,40278.72,48334.46,27.25,151.0,5.0,livré
20220429,5,3229,7,21,5,54901.05,65881.26,63.27,,0.0,annulé
20230906,9,7186,16,22,4,52244.08,62692.9,32.42,,0.0,annulé
20220307,22,3983,10,15,3,6377.4,7652.88,30.23,,0.0,retourné
20220831,23,1414,13,51,2,2930.84,3517.01,79.82,,10.0,livré
20241213,26,5568,7,13,5,1484.7,1781.64,68.66,1.0,5.0,livré
20230731,33,6225,4,36,1,118.32,141.98,16.89,,20.0,annulé
20230514,5,2366,14,36,3,30801.18,36961.42,48.87,,20.0,en_cours
20240417,24,7320,9,8,2,2352.86,2823.43,66.12,,20.0,retourné
20230517,28,5420,10,31,5,2027.1,2432.52,70.34,,5.0,retourné
20240825,15,4536,9,23,1,8393.81,10072.57,69.19,5.0,0.0,livré
20241124,34,3755,1,44,4,697.52,837.02,71.41,5.0,0.0,livré
20240723,7,6577,1,18,3,34855.2,41826.24,26.67,1.0,10.0,livré
20230422,35,1916,2,30,2,208.18,249.82,43.43,,0.0,retourné
20230409,20,251,16,41,5,2578.7,3094.44,44.0,183.0,0.0,livré
20220123,19,6727,7,21,3,950.07,1140.08,15.28,7.0,20.0,livré
20230727,19,7077,4,24,2,672.3,806.76,57.98,,15.0,retourné
20220709,3,641,9,19,1,8285.3,9942.36,48.77,,0.0,en_cours
20240807,20,6001,9,51,3,1302.54,1563.05,63.29,,10.0,en_cours
20220530,3,6678,13,46,5,40413.15,48495.78,25.59,,0.0,annulé
20221119,25,7526,14,22,5,5603.4,6724.08,72.37,6.0,5.0,livré
20240111,9,5710,7,26,1,11556.24,13867.49,64.8,,10.0,annulé
20230130,24,7539,13,43,5,6328.95,7594.74,21.88,31.0,15.0,livré
20231218,18,6398,1,31,1,849.89,1019.87,64.08,,15.0,retourné
20231114,9,7102,7,40,4,48264.4,57917.28,35.51,,0.0,annulé
20220319,6,390,15,32,3,50359.5,60431.4,69.21,,0.0,retourné
20230716,6,6380,16,31,4,60116.72,72140.06,69.38,,0.0,annulé
20221105,10,5376,9,10,4,32073.0,38487.6,41.1,,5.0,livré
20231031,10,6361,9,41,4,33170.04,39804.05,44.96,,0.0,annulé
20241005,19,6840,7,44,5,1937.9,2325.48,44.02,,0.0,annulé
20220517,4,5459,9,51,2,11869.78,14243.74,48.77,,15.0,retourné
20220201,9,3982,4,50,2,26516.76,31820.11,25.8,,5.0,en_cours
20230403,24,6371,14,22,4,4797.48,5756.98,48.96,,5.0,annulé
20230312,13,1600,16,31,3,2907.54,3489.05,54.23,,5.0,annulé
20230114,25,1706,13,16,4,3431.72,4118.06,47.03,,20.0,retourné
20240623,27,6281,7,24,4,958.56,1150.27,54.93,,20.0,retourné
20220411,34,2999,7,51,4,585.64,702.77,35.52,,20.0,en_cours
20240714,11,4005,13,12,4,12848.48,15418.18,15.8,4.0,10.0,livré
20231002,28,171,10,51,3,1159.8,1391.76,24.38,,15.0,livré
20241227,10,6830,13,29,2,16154.22,19385.06,71.86,,0.0,retourné
20230827,22,2269,7,38,5,14028.25,16833.9,49.73,,20.0,retourné
20240102,32,2709,16,44,4,298.8,358.56,39.63,,5.0,en_cours
20240821,25,1281,13,34,5,4423.25,5307.9,49.62,,20.0,annulé
20240830,3,6321,9,32,4,31578.48,37894.18,25.44,,20.0,retourné
20240922,12,5636,1,13,1,1389.84,1667.81,40.51,,5.0,annulé
20230519,34,2984,13,41,2,302.22,362.66,18.7,7.0,20.0,livré
20240925,30,4800,7,35,2,325.04,390.05,60.91,,0.0,livré
20230402,31,5566,15,46,2,163.04,195.65,19.81,,15.0,retourné
20230208,26,934,1,33,4,1199.96,1439.95,47.19,267.0,0.0,livré
20231114,28,7488,14,13,2,709.1,850.92,58.52,6.0,0.0,livré
20230312,5,1683,14,1,1,11144.97,13373.96,23.06,,0.0,en_cours
20240509,14,5917,15,24,3,1226.52,1471.82,66.34,,0.0,retourné
20221017,22,6225,9,32,2,4845.36,5814.43,62.19,,10.0,annulé
20220703,10,3713,4,16,2,17164.8,20597.76,57.57,,10.0,livré
20220818,15,4440,14,31,3,28140.75,33768.9,29.89,5.0,5.0,livré
20240119,4,2881,9,16,4,23137.52,27765.02,49.4,6.0,20.0,livré
20241130,12,6231,7,7,3,4200.75,5040.9,20.44,,20.0,livré
20231117,13,5881,10,34,1,1022.93,1227.52,21.73,,5.0,en_cours
20230827,21,7226,9,31,3,2050.83,2461.0,28.49,,0.0,retourné
20220803,10,1610,15,41,4,38493.72,46192.46,30.51,,5.0,livré
20240408,24,1422,14,4,3,3555.63,4266.76,33.49,6.0,0.0,livré
20240127,24,4272,13,37,5,5975.05,7170.06,69.32,,0.0,annulé
20220521,19,2864,1,47,1,387.5,465.0,17.48,,20.0,retourné
20221104,10,7386,4,28,1,9882.52,11859.02,66.23,,5.0,livré
20230905,2,4285,2,48,1,11296.25,13555.5,34.98,30.0,20.0,livré
20220918,32,3112,10,47,1,71.74,86.09,48.05,,0.0,retourné
20221015,31,1105,7,4,5,456.85,548.22,33.26,,0.0,annulé
20220426,15,3056,9,3,1,9982.58,11979.1,74.99,,15.0,annulé
20220222,34,6057,7,42,2,375.68,450.82,64.2,,10.0,retourné
20221216,2,4607,16,51,2,26008.58,31210.3,73.25,,5.0,retourné
20220726,22,564,1,2,1,2563.92,3076.7,38.63,,5.0,en_cours
20220623,19,3,1,43,5,1909.45,2291.34,49.06,,0.0,en_cours
20220214,29,6490,13,40,5,920.0,1104.0,73.67,,0.0,retourné
20230301,20,1755,14,19,5,2387.55,2865.06,23.06,,0.0,retourné
20240331,7,3602,16,31,1,12434.55,14921.46,68.74,,10.0,retourné
20240305,28,1081,15,50,5,1896.1,2275.32,21.48,,0.0,annulé
20241025,34,4174,13,6,2,388.28,465.94,55.37,1.0,0.0,livré
20230821,19,1490,1,51,3,1012.14,1214.57,48.68,,0.0,en_cours
20230724,15,2667,1,4,3,27941.19,33529.43,48.59,,15.0,en_cours
20241230,27,5842,7,12,4,1048.52,1258.22,21.24,,10.0,retourné
20221204,10,4424,10,18,1,7955.8,9546.96,69.9,,0.0,retourné
20241207,4,2362,7,34,3,18550.59,22260.71,20.54,,10.0,annulé
20240527,5,4294,7,15,2,20978.64,25174.37,23.34,,20.0,en_cours
20240620,32,1319,16,1,5,416.25,499.5,34.43,,20.0,annulé
20240416,7,2905,1,18,5,70992.2,85190.64,37.89,5.0,0.0,livré
20220822,29,6964,14,14,5,969.6,1163.52,63.15,,5.0,retourné
20231019,27,160,16,21,1,259.41,311.29,45.52,,0.0,retourné
20220620,13,5219,4,41,5,4301.45,5161.74,58.74,,15.0,en_cours
20240808,4,1153,7,9,3,21957.54,26349.05,35.97,,10.0,annulé
20230328,8,5690,10,3,4,55893.56,67072.27,24.07,,5.0,annulé
20240721,17,807,7,29,2,1575.26,1890.31,64.41,,15.0,annulé
20230316,3,3620,9,15,2,17322.08,20786.5,33.17,,20.0,annulé
20241220,8,3630,1,5,2,24492.96,29391.55,26.91,,0.0,en_cours
20230115,3,965,1,18,1,7284.21,8741.05,28.12,,0.0,annulé
20231104,12,3733,9,31,3,3900.81,4680.97,52.71,,0.0,annulé
20231017,19,5064,7,20,5,1578.3,1893.96,21.58,,15.0,retourné
20220203,12,53,2,37,5,8438.45,10126.14,25.09,,5.0,en_cours
20220802,23,4145,2,24,1,1259.89,1511.87,29.19,,20.0,retourné
20231021,22,7321,10,30,4,9272.16,11126.59,74.43,5.0,0.0,livré
20241229,8,7253,15,26,1,13095.36,15714.43,77.38,3.0,10.0,livré
20220904,12,6678,9,51,1,1430.96,1717.15,22.66,,20.0,en_cours
20230506,14,3232,2,40,3,1317.12,1580.54,66.06,,5.0,retourné
20240521,15,5635,14,21,1,8273.32,9927.98,17.51,1.0,15.0,livré
20221116,18,4970,7,32,1,759.79,911.75,29.83,5.0,5.0,livré
20231021,2,1306,13,48,1,10854.15,13024.98,40.87,7.0,5.0,livré
20220609,30,3188,1,19,5,656.55,787.86,18.15,,5.0,retourné
20221004,23,4216,14,18,2,2488.26,2985.91,41.3,,0.0,annulé
20240625,21,4918,9,37,4,2078.44,2494.13,35.46,1.0,15.0,livré
20240905,16,751,7,44,4,28753.8,34504.56,29.05,61.0,20.0,livré
20221005,32,2786,9,44,5,340.2,408.24,29.97,,5.0,en_cours
20220625,4,4065,7,1,2,12429.6,14915.52,19.89,,5.0,retourné
20240727,33,5574,10,42,3,384.78,461.74,76.85,,10.0,annulé
20231108,34,6153,4,18,3,478.29,573.95,63.75,,0.0,annulé
20230106,18,2714,9,51,3,2585.82,3102.98,43.3,,10.0,en_cours
20220319,14,4808,13,19,4,1752.48,2102.98,28.99,6.0,0.0,livré
20221020,33,4910,9,26,2,254.9,305.88,59.52,,0.0,retourné
20240103,4,3598,16,32,3,20352.3,24422.76,64.28,,15.0,annulé
20221024,35,2712,13,18,3,401.43,481.72,39.7,7.0,0.0,livré
20230122,26,5221,10,32,5,1379.05,1654.86,28.91,7.0,0.0,livré
20231108,2,7020,16,51,4,46223.12,55467.74,61.65,,20.0,livré
20230831,17,5145,7,43,4,3260.28,3912.34,45.51,,5.0,livré
20220704,24,4180,7,46,3,3524.97,4229.96,60.72,,0.0,annulé
20221221,30,4189,1,29,4,573.72,688.46,44.89,,5.0,retourné
20241230,35,3572,10,50,3,372.48,446.98,40.33,,0.0,en_cours
20220531,29,7175,1,6,5,1107.75,1329.3,64.12,,0.0,annulé
20220211,16,960,14,29,1,7693.08,9231.7,22.91,,15.0,annulé
20241114,29,265,7,14,4,716.36,859.63,73.09,,0.0,retourné
20241025,20,5123,13,40,5,2528.6,3034.32,55.78,6.0,0.0,livré
20240928,20,6786,4,44,2,816.86,980.23,67.79,1.0,0.0,livré
20220222,11,3409,16,2,5,14238.7,17086.44,53.67,,10.0,retourné
20240519,12,556,4,43,2,2906.74,3488.09,65.24,,15.0,retourné
20241212,20,4143,14,17,5,2301.95,2762.34,74.03,,0.0,retourné
20240708,32,3806,1,43,3,241.44,289.73,45.74,,0.0,retourné
20240209,3,4876,10,42,1,7619.65,9143.58,26.31,,15.0,en_cours
20240612,35,1591,13,39,1,122.32,146.78,46.63,3.0,20.0,livré
20220911,30,387,1,9,4,551.0,661.2,45.59,,0.0,en_cours
20220621,27,1057,16,6,3,702.87,843.44,22.93,,20.0,annulé
20230904,27,3037,2,18,3,639.75,767.7,76.62,,0.0,livré
20220621,18,2052,2,34,3,2468.64,2962.37,29.44,2.0,10.0,livré
20230519,16,1464,9,51,2,16845.8,20214.96,17.51,,5.0,annulé
20240518,4,4606,16,31,1,5834.65,7001.58,50.54,1.0,0.0,livré
20220205,32,4355,1,3,3,234.21,281.05,43.54,117.0,5.0,livré
20221121,14,5345,13,3,2,782.6,939.12,47.32,,20.0,en_cours
20240119,16,1224,4,16,5,33896.85,40676.22,23.82,,15.0,en_cours
20220720,25,4814,1,19,4,4365.44,5238.53,62.57,,10.0,retourné
20230205,24,3310,7,49,2,2733.28,3279.94,76.94,239.0,5.0,livré
20240206,17,3963,7,11,5,3923.6,4708.32,33.66,,0.0,retourné
20221229,30,3367,4,23,4,592.32,710.78,43.37,3.0,10.0,livré
20220707,16,6477,13,39,3,24164.16,28996.99,73.52,,0.0,retourné
20240105,1,4667,1,51,5,66504.1,79804.92,73.38,,0.0,en_cours
20240304,19,3192,1,30,4,1305.92,1567.1,35.25,92.0,10.0,livré
20230427,3,5527,7,12,5,38414.6,46097.52,28.09,,0.0,en_cours
20241218,33,3377,4,4,2,255.02,306.02,29.06,,0.0,retourné
20231028,35,2806,9,23,1,132.22,158.66,49.22,,15.0,en_cours
20220222,16,5429,1,20,4,28307.32,33968.78,32.39,1.0,5.0,livré
20221104,14,7521,15,49,1,354.04,424.85,44.68,,0.0,en_cours
20230513,30,1695,7,48,5,688.95,826.74,59.77,,5.0,en_cours
20220401,10,4917,7,17,5,41491.0,49789.2,38.26,,20.0,en_cours
20230709,34,5013,1,48,4,767.44,920.93,63.2,,0.0,en_cours
20220825,22,7028,10,36,5,11178.9,13414.68,68.58,,0.0,en_cours
20241109,8,3604,13,18,3,41106.36,49327.63,19.53,7.0,15.0,livré
20240407,2,6046,16,17,1,9936.57,11923.88,70.73,,0.0,en_cours
20230507,34,6569,1,7,4,699.68,839.62,18.78,,0.0,en_cours
20230322,28,576,13,40,2,884.06,1060.87,75.75,7.0,0.0,livré
20230501,27,6203,10,1,2,457.04,548.45,50.16,,15.0,annulé
20241107,34,7029,7,20,1,166.57,199.88,25.02,,20.0,retourné
20240126,32,6161,15,25,5,445.6,534.72,65.17,,0.0,annulé
20230328,9,7025,7,10,2,25838.48,31006.18,71.61,,0.0,retourné
20220731,9,4913,7,51,2,24162.36,28994.83,31.17,,0.0,annulé
20221213,23,209,13,47,4,5457.64,6549.17,59.07,,20.0,retourné
20230325,34,3315,4,8,1,193.99,232.79,57.56,,10.0,retourné
20240118,18,6088,14,12,3,2418.24,2901.89,79.46,,15.0,annulé
20231017,16,5340,16,17,5,38802.4,46562.88,77.57,6.0,15.0,livré
20240526,18,6476,16,50,5,3629.15,4354.98,37.42,,15.0,annulé
20240722,20,6113,1,11,4,1679.0,2014.8,46.5,,20.0,annulé
20240601,14,2503,4,46,2,865.78,1038.94,57.49,,0.0,retourné
20220401,10,492,1,40,1,10145.56,12174.67,61.63,,15.0,annulé
20240518,35,130,16,45,1,103.72,124.46,53.25,7.0,20.0,livré
20240110,23,5161,9,18,5,5794.65,6953.58,74.8,,10.0,en_cours
20230118,14,88,13,39,5,1703.95,2044.74,71.41,,0.0,annulé
20231209,5,1856,13,5,2,17401.78,20882.14,16.83,,0.0,annulé
20230811,14,1046,1,18,2,765.76,918.91,46.01,,0.0,annulé
20221016,20,881,10,31,3,1268.16,1521.79,79.9,,5.0,annulé
20240222,32,3058,10,45,5,383.75,460.5,44.34,,0.0,annulé
20221129,34,5520,4,17,3,519.3,623.16,50.97,,0.0,livré
20240929,23,6112,1,38,4,4892.44,5870.93,23.82,,0.0,retourné
20220128,6,4398,4,6,4,57200.2,68640.24,29.34,,5.0,retourné
20220908,15,4193,4,18,5,48958.25,58749.9,76.48,,20.0,en_cours
20240626,6,3268,4,12,5,84209.05,101050.86,46.43,,20.0,en_cours
20240319,13,6916,16,27,2,1921.78,2306.14,29.09,6.0,0.0,livré
20230118,10,1782,7,10,1,8271.59,9925.91,61.48,1.0,15.0,livré
20241217,19,7041,1,30,1,374.98,449.98,75.33,,15.0,annulé
20231021,29,5706,4,39,5,940.85,1129.02,53.7,,0.0,en_cours
20221222,6,6557,7,16,1,16788.42,20146.1,80.0,5.0,15.0,livré
20220830,16,936,4,27,3,23171.46,27805.75,28.73,,20.0,livré
20240322,25,5297,10,51,3,2792.16,3350.59,35.4,,10.0,annulé
20240718,30,3706,13,51,5,827.15,992.58,18.81,6.0,5.0,livré
20220214,15,125,7,32,4,33180.72,39816.86,46.69,,5.0,en_cours
20230913,34,6280,13,36,3,477.24,572.69,24.97,1.0,0.0,livré
20221114,12,3833,1,6,2,3292.56,3951.07,69.07,7.0,0.0,livré
20220706,31,3021,10,24,4,304.16,364.99,25.54,124.0,0.0,livré
20240103,20,1257,2,11,1,418.01,501.61,57.33,150.0,20.0,livré
20230820,29,3455,4,16,3,622.2,746.64,59.21,,0.0,annulé
20230523,26,4113,2,39,1,280.66,336.79,72.62,,15.0,annulé
20240926,24,4172,2,10,4,5004.96,6005.95,56.15,,0.0,retourné
20231201,26,1740,9,34,3,805.59,966.71,34.07,,0.0,retourné
20220328,20,1178,2,32,4,1651.68,1982.02,31.07,,0.0,annulé
20221108,21,6883,1,16,2,1276.04,1531.25,49.6,,0.0,annulé
20240206,3,5601,7,25,1,9030.66,10836.79,47.18,,0.0,retourné
20231003,5,4109,7,41,4,40817.28,48980.74,38.26,7.0,5.0,livré
20230511,26,3786,10,15,2,558.12,669.74,65.44,2.0,0.0,livré
20220220,23,7162,10,30,3,3505.56,4206.67,57.74,,0.0,annulé
20220628,8,652,4,45,2,24402.48,29282.98,16.04,,0.0,en_cours
20220503,12,1021,14,25,2,3182.56,3819.07,70.79,,20.0,livré
20220321,17,7170,14,9,1,1032.27,1238.72,47.37,,15.0,en_cours
20240829,22,2286,4,26,1,2321.09,2785.31,36.06,1.0,0.0,livré
20220418,19,4974,13,17,5,1535.7,1842.84,22.45,1.0,0.0,livré
20220822,13,3469,9,12,4,3709.16,4450.99,15.16,,0.0,retourné
20240612,15,5335,7,17,2,20515.06,24618.07,29.25,,10.0,annulé
20220321,18,811,4,31,1,769.24,923.09,31.08,,10.0,annulé
20220127,17,5132,14,11,5,4006.4,4807.68,57.94,4.0,0.0,livré
20220622,11,1150,10,4,1,2662.45,3194.94,30.73,1.0,0.0,livré
20231013,21,1267,7,6,4,2508.28,3009.94,61.83,,20.0,en_cours
20240902,8,3015,16,3,5,63625.85,76351.02,57.08,7.0,10.0,livré
20240801,19,87,14,24,4,1540.88,1849.06,34.54,,20.0,livré
20220804,9,7354,10,48,3,32918.25,39501.9,76.44,,0.0,livré
20220417,7,5916,4,19,3,42533.16,51039.79,47.65,5.0,5.0,livré
20240117,13,832,2,47,5,5165.2,6198.24,52.63,1.0,10.0,livré
20220912,15,1266,1,18,3,30998.76,37198.51,36.77,,10.0,en_cours
20240519,23,5715,9,3,2,2746.3,3295.56,40.24,,20.0,en_cours
20230308,8,3041,7,50,3,43691.01,52429.21,34.33,,20.0,annulé
20230629,21,6492,16,12,3,1552.83,1863.4,24.2,,5.0,en_cours
20230220,9,3500,14,14,5,65882.5,79059.0,15.24,6.0,0.0,livré
20230429,10,3939,13,18,5,50422.35,60506.82,35.34,,0.0,livré
20230622,21,5778,7,34,2,1354.78,1625.74,61.26,,0.0,retourné
20221120,12,4487,13,3,5,8064.4,9677.28,53.07,,15.0,annulé
20231105,28,4822,13,28,1,346.75,416.1,26.22,6.0,0.0,livré
20240312,26,5991,7,36,3,781.44,937.73,74.32,,0.0,annulé
20240921,24,1338,14,21,2,2422.46,2906.95,34.26,7.0,15.0,livré
20220730,12,5318,13,11,5,7497.2,8996.64,18.06,,10.0,livré
20220510,8,2061,13,25,4,59634.72,71561.66,29.2,,10.0,annulé
20231118,19,2282,4,34,1,374.49,449.39,49.61,2.0,10.0,livré
20220222,22,7514,16,17,5,13391.8,16070.16,61.31,,0.0,annulé
20230504,33,2560,1,41,5,595.35,714.42,47.6,,10.0,retourné
20230515,5,4423,1,15,2,21306.0,25567.2,64.25,1.0,0.0,livré
20220726,11,951,7,18,1,3402.18,4082.62,79.42,,5.0,livré
20220902,22,7333,1,12,5,11773.3,14127.96,79.32,91.0,20.0,livré
20230828,32,1741,7,36,3,234.63,281.56,45.31,,0.0,livré
20240103,5,5155,10,19,3,29559.09,35470.91,22.58,31.0,10.0,livré
20230321,27,4015,15,16,1,257.93,309.52,76.63,,15.0,retourné
20230618,4,4616,10,15,5,31555.1,37866.12,67.83,,0.0,retourné
20230604,34,1405,16,49,1,193.82,232.58,64.73,30.0,0.0,livré
20231007,27,67,14,22,2,480.34,576.41,40.0,,15.0,en_cours
20220805,10,7169,10,1,2,15345.54,18414.65,62.81,,5.0,retourné
20231029,33,15,4,10,3,330.96,397.15,44.63,,15.0,en_cours
20230808,17,3939,4,43,3,2534.1,3040.92,52.55,92.0,20.0,livré
20220309,8,5390,1,37,5,67752.6,81303.12,16.35,269.0,0.0,livré
20220309,6,3679,10,35,4,68947.64,82737.17,59.97,,20.0,annulé
20240614,27,3440,13,5,1,238.13,285.76,76.14,,0.0,en_cours
20240510,25,2350,14,44,4,4506.8,5408.16,53.42,,0.0,annulé
20230204,14,4824,16,46,4,1489.92,1787.9,35.04,,0.0,retourné
20220214,28,783,13,1,3,1292.91,1551.49,21.75,,0.0,annulé
20221223,19,304,2,50,1,306.72,368.06,34.75,,15.0,retourné
20220515,3,4408,4,2,1,8533.88,10240.66,73.86,1.0,15.0,livré
20230818,6,5357,2,3,5,65475.8,78570.96,45.32,,0.0,annulé
20220814,11,3975,1,49,2,6028.32,7233.98,51.96,,0.0,retourné
20231023,24,4631,7,1,2,2307.52,2769.02,65.18,2.0,0.0,livré
20240429,13,1974,15,23,4,3779.88,4535.86,49.71,,15.0,retourné
20230301,13,441,13,30,1,983.84,1180.61,62.49,33.0,15.0,livré
20240405,18,6894,1,9,5,4482.85,5379.42,28.79,,5.0,annulé
20241013,26,4285,14,41,5,1692.9,2031.48,71.03,,0.0,en_cours
20221124,27,6023,2,41,3,858.78,1030.54,24.07,,5.0,annulé
20241021,23,4339,10,35,1,1386.18,1663.42,68.93,,10.0,retourné
20230911,9,3077,16,36,1,12376.66,14851.99,35.02,5.0,20.0,livré
20230420,29,3535,1,26,1,228.08,273.7,50.24,,5.0,en_cours
20231210,23,2985,9,15,3,3748.38,4498.06,35.97,5.0,10.0,livré
20241106,12,2073,2,4,5,8252.3,9902.76,30.23,,0.0,livré
20240729,13,2720,2,10,4,3508.68,4210.42,78.37,,20.0,en_cours
20221014,10,5118,1,32,5,47064.4,56477.28,36.88,,0.0,en_cours
20240319,20,3941,13,38,5,2415.4,2898.48,41.52,,10.0,retourné
20230430,32,5999,10,40,4,321.32,385.58,24.51,,0.0,livré
20230401,29,1176,1,41,4,715.68,858.82,49.66,214.0,5.0,livré
20241230,13,5322,9,50,1,1018.72,1222.46,28.89,,5.0,en_cours
20231219,3,3918,14,6,5,35330.55,42396.66,16.53,,5.0,annulé
20230918,11,2877,15,51,3,8180.64,9816.77,16.81,,0.0,en_cours
20220502,4,4266,4,39,5,27863.05,33435.66,32.33,,0.0,annulé
20221224,16,2750,7,21,1,8431.47,10117.76,41.12,,0.0,en_cours
20240429,30,6359,16,11,2,256.72,308.06,47.4,,0.0,annulé
20240524,12,3663,2,46,5,8369.9,10043.88,29.04,,10.0,retourné
20230322,16,5052,1,9,2,16061.86,19274.23,48.02,,15.0,annulé
20240105,24,3417,14,7,3,3817.29,4580.75,55.73,213.0,0.0,livré
20241211,4,6144,13,46,2,14124.68,16949.62,24.45,,0.0,en_cours
20240824,21,6356,1,26,2,1198.24,1437.89,39.17,7.0,0.0,livré
20240804,1,2078,4,19,5,64068.65,76882.38,28.0,,10.0,livré
20240924,1,5052,1,8,4,56050.04,67260.05,23.0,,20.0,retourné
20230426,7,238,1,30,4,49114.92,58937.9,51.52,,0.0,en_cours
20220317,22,3826,1,31,1,2667.63,3201.16,53.65,5.0,0.0,livré
20220319,8,3408,1,34,3,39904.74,47885.69,25.29,,0.0,annulé
20240127,18,7528,1,6,3,2747.43,3296.92,57.24,1.0,5.0,livré
20230307,29,1531,10,37,4,837.28,1004.74,79.63,,0.0,en_cours
20230701,13,1743,2,46,5,4469.35,5363.22,49.7,,5.0,retourné
20221102,22,4630,1,26,5,12338.15,14805.78,33.34,,15.0,annulé
